altitude,temperature,pressure,density,speed_of_sound,viscosity
[m],[Kelvin],[pascal],[kg/m3],[m/s],[Pa.s]
4417,259.439,58363.4,0.783687,322.896,1.67E-05
4418,259.433,58355.7,0.783603,322.892,0.000016652
4419,259.426,58348,0.78352,322.888,1.67E-05
4420,259.42,58340.3,0.783436,322.884,1.67E-05
4421,259.413,58332.7,0.783353,322.88,0.000016651
4422,259.407,58325,0.783269,322.876,1.67E-05
4423,259.4,58317.3,0.783186,322.872,1.67E-05
4424,259.394,58309.6,0.783102,322.868,0.00001665
4425,259.387,58301.9,0.783018,322.864,1.66E-05
4426,259.381,58294.3,0.782935,322.86,1.66E-05
4427,259.374,58286.6,0.782851,322.856,1.66E-05
4428,259.368,58278.9,0.782768,322.852,1.66E-05
4429,259.361,58271.2,0.782685,322.848,1.66E-05
4430,259.355,58263.5,0.782601,322.844,1.66E-05
4431,259.349,58255.9,0.782518,322.84,1.66E-05
4432,259.342,58248.2,0.782434,322.836,1.66E-05
4433,259.335,58240.5,0.782351,322.832,1.66E-05
4434,259.329,58232.9,0.782267,322.828,1.66E-05
4435,259.322,58225.2,0.782184,322.824,1.66E-05
4436,259.316,58217.5,0.7821,322.819,1.66E-05
4437,259.309,58209.8,0.782017,322.815,1.66E-05
4438,259.303,58202.2,0.781933,322.811,1.66E-05
4439,259.296,58194.5,0.78185,322.807,1.66E-05
4440,259.29,58186.8,0.781767,322.803,1.66E-05
4441,259.284,58179.2,0.781683,322.799,1.66E-05
4442,259.277,58171.5,0.7816,322.795,1.66E-05
4443,259.27,58163.8,0.781516,322.791,1.66E-05
4444,259.264,58156.2,0.781433,322.787,1.66E-05
4445,259.257,58148.5,0.78135,322.783,1.66E-05
4446,259.251,58140.9,0.781266,322.779,1.66E-05
4447,259.244,58133.2,0.781183,322.775,1.66E-05
4448,259.238,58125.5,0.7811,322.771,1.66E-05
4449,259.231,58117.9,0.781016,322.767,1.66E-05
4450,259.225,58110.2,0.780933,322.763,1.66E-05
4451,259.218,58102.6,0.78085,322.759,1.66E-05
4452,259.212,58094.9,0.780766,322.755,1.66E-05
4453,259.205,58087.2,0.780683,322.751,1.66E-05
4454,259.199,58079.6,0.7806,322.747,1.66E-05
4455,259.192,58071.9,0.780516,322.743,1.66E-05
4456,259.186,58064.3,0.780433,322.739,1.66E-05
4457,259.179,58056.6,0.78035,322.734,1.66E-05
4458,259.173,58049,0.780266,322.73,1.66E-05
4459,259.166,58041.3,0.780183,322.726,0.000016638
4460,259.16,58033.7,0.7801,322.722,1.66E-05
4461,259.154,58026,0.780017,322.718,1.66E-05
4462,259.147,58018.4,0.779933,322.714,0.000016637
4463,259.14,58010.7,0.77985,322.71,1.66E-05
4464,259.134,58003.1,0.779767,322.706,1.66E-05
4465,259.127,57995.4,0.779684,322.702,0.000016636
4466,259.121,57987.8,0.7796,322.698,1.66E-05
4467,259.114,57980.1,0.779517,322.694,1.66E-05
4468,259.108,57972.5,0.779434,322.69,0.000016635
4469,259.101,57964.9,0.779351,322.686,1.66E-05
4470,259.095,57957.2,0.779268,322.682,1.66E-05
4471,259.088,57949.6,0.779184,322.678,1.66E-05
4472,259.082,57941.9,0.779101,322.674,1.66E-05
4473,259.075,57934.3,0.779018,322.67,1.66E-05
4474,259.069,57926.7,0.778935,322.666,1.66E-05
4475,259.063,57919,0.778852,322.662,1.66E-05
4476,259.056,57911.4,0.778768,322.658,1.66E-05
4477,259.049,57903.7,0.778685,322.654,1.66E-05
4478,259.043,57896.1,0.778602,322.649,1.66E-05
4479,259.036,57888.5,0.778519,322.645,1.66E-05
4480,259.03,57880.8,0.778436,322.641,1.66E-05
4481,259.023,57873.2,0.778353,322.637,1.66E-05
4482,259.017,57865.6,0.77827,322.633,1.66E-05
4483,259.01,57857.9,0.778186,322.629,1.66E-05
4484,259.004,57850.3,0.778103,322.625,1.66E-05
4485,258.998,57842.7,0.77802,322.621,1.66E-05
4486,258.991,57835,0.777937,322.617,1.66E-05
4487,258.984,57827.4,0.777854,322.613,1.66E-05
4488,258.978,57819.8,0.777771,322.609,1.66E-05
4489,258.971,57812.2,0.777688,322.605,1.66E-05
4490,258.965,57804.5,0.777605,322.601,1.66E-05
4491,258.958,57796.9,0.777522,322.597,1.66E-05
4492,258.952,57789.3,0.777439,322.593,1.66E-05
4493,258.945,57781.7,0.777356,322.589,1.66E-05
4494,258.939,57774,0.777273,322.585,1.66E-05
4495,258.933,57766.4,0.77719,322.581,1.66E-05
4496,258.926,57758.8,0.777107,322.577,1.66E-05
4497,258.919,57751.2,0.777024,322.573,1.66E-05
4498,258.913,57743.6,0.776941,322.569,1.66E-05
4499,258.906,57735.9,0.776858,322.564,1.66E-05
4500,258.9,57728.3,0.776775,322.56,1.66E-05
4501,258.893,57720.7,0.776692,322.556,1.66E-05
4502,258.887,57713.1,0.776609,322.552,1.66E-05
4503,258.88,57705.5,0.776526,322.548,0.000016623
4504,258.874,57697.9,0.776443,322.544,1.66E-05
4505,258.867,57690.2,0.77636,322.54,1.66E-05
4506,258.861,57682.6,0.776277,322.536,0.000016622
4507,258.854,57675,0.776194,322.532,1.66E-05
4508,258.848,57667.4,0.776111,322.528,1.66E-05
4509,258.841,57659.8,0.776028,322.524,0.000016621
4510,258.835,57652.2,0.775945,322.52,1.66E-05
4511,258.828,57644.6,0.775862,322.516,1.66E-05
4512,258.822,57637,0.775779,322.512,0.00001662
4513,258.815,57629.4,0.775696,322.508,1.66E-05
4514,258.809,57621.8,0.775613,322.504,1.66E-05
4515,258.802,57614.2,0.77553,322.5,1.66E-05
4516,258.796,57606.5,0.775447,322.496,1.66E-05
4517,258.789,57598.9,0.775365,322.492,1.66E-05
4518,258.783,57591.3,0.775282,322.488,1.66E-05
4519,258.776,57583.7,0.775199,322.483,1.66E-05
4520,258.77,57576.1,0.775116,322.479,1.66E-05
4521,258.763,57568.5,0.775033,322.475,1.66E-05
4522,258.757,57560.9,0.77495,322.471,1.66E-05
4523,258.75,57553.3,0.774867,322.467,1.66E-05
4524,258.744,57545.7,0.774785,322.463,1.66E-05
4525,258.737,57538.1,0.774702,322.459,1.66E-05
4526,258.731,57530.5,0.774619,322.455,1.66E-05
4527,258.724,57522.9,0.774536,322.451,1.66E-05
4528,258.718,57515.4,0.774453,322.447,1.66E-05
4529,258.712,57507.8,0.77437,322.443,1.66E-05
4530,258.705,57500.2,0.774288,322.439,1.66E-05
4531,258.698,57492.6,0.774205,322.435,1.66E-05
4532,258.692,57485,0.774122,322.431,1.66E-05
4533,258.685,57477.4,0.774039,322.427,1.66E-05
4534,258.679,57469.8,0.773957,322.423,1.66E-05
4535,258.672,57462.2,0.773874,322.419,1.66E-05
4536,258.666,57454.6,0.773791,322.415,1.66E-05
4537,258.659,57447,0.773708,322.411,1.66E-05
4538,258.653,57439.4,0.773626,322.407,1.66E-05
4539,258.647,57431.9,0.773543,322.402,1.66E-05
4540,258.64,57424.3,0.77346,322.398,1.66E-05
4541,258.633,57416.7,0.773377,322.394,1.66E-05
4542,258.627,57409.1,0.773295,322.39,1.66E-05
4543,258.62,57401.5,0.773212,322.386,1.66E-05
4544,258.614,57393.9,0.773129,322.382,1.66E-05
4545,258.607,57386.4,0.773047,322.378,1.66E-05
4546,258.601,57378.8,0.772964,322.374,1.66E-05
4547,258.594,57371.2,0.772881,322.37,0.000016608
4548,258.588,57363.6,0.772798,322.366,1.66E-05
4549,258.582,57356,0.772716,322.362,1.66E-05
4550,258.575,57348.5,0.772633,322.358,0.000016607
4551,258.568,57340.9,0.77255,322.354,1.66E-05
4552,258.562,57333.3,0.772468,322.35,1.66E-05
4553,258.555,57325.7,0.772385,322.346,0.000016606
4554,258.549,57318.2,0.772303,322.342,1.66E-05
4555,258.542,57310.6,0.77222,322.338,1.66E-05
4556,258.536,57303,0.772137,322.334,0.000016605
4557,258.529,57295.4,0.772055,322.33,1.66E-05
4558,258.523,57287.9,0.771972,322.325,1.66E-05
4559,258.516,57280.3,0.771889,322.321,1.66E-05
4560,258.51,57272.7,0.771807,322.317,1.66E-05
4561,258.503,57265.2,0.771724,322.313,1.66E-05
4562,258.497,57257.6,0.771642,322.309,1.66E-05
4563,258.49,57250,0.771559,322.305,1.66E-05
4564,258.484,57242.5,0.771477,322.301,1.66E-05
4565,258.477,57234.9,0.771394,322.297,1.66E-05
4566,258.471,57227.3,0.771311,322.293,1.66E-05
4567,258.464,57219.8,0.771229,322.289,1.66E-05
4568,258.458,57212.2,0.771146,322.285,1.66E-05
4569,258.451,57204.6,0.771064,322.281,1.66E-05
4570,258.445,57197.1,0.770981,322.277,1.66E-05
4571,258.438,57189.5,0.770899,322.273,1.66E-05
4572,258.432,57182,0.770816,322.269,1.66E-05
4573,258.425,57174.4,0.770734,322.265,1.66E-05
4574,258.419,57166.8,0.770651,322.261,1.66E-05
4575,258.412,57159.3,0.770569,322.257,1.66E-05
4576,258.406,57151.7,0.770486,322.253,1.66E-05
4577,258.399,57144.2,0.770404,322.248,1.66E-05
4578,258.393,57136.6,0.770321,322.244,1.66E-05
4579,258.386,57129.1,0.770239,322.24,1.66E-05
4580,258.38,57121.5,0.770156,322.236,1.66E-05
4581,258.373,57114,0.770074,322.232,1.66E-05
4582,258.367,57106.4,0.769992,322.228,1.66E-05
4583,258.361,57098.9,0.769909,322.224,1.66E-05
4584,258.354,57091.3,0.769827,322.22,1.66E-05
4585,258.347,57083.8,0.769744,322.216,1.66E-05
4586,258.341,57076.2,0.769662,322.212,1.66E-05
4587,258.334,57068.7,0.769579,322.208,1.66E-05
4588,258.328,57061.1,0.769497,322.204,0.000016594
4589,258.321,57053.6,0.769415,322.2,1.66E-05
4590,258.315,57046,0.769332,322.196,1.66E-05
4591,258.308,57038.5,0.76925,322.192,0.000016593
4592,258.302,57030.9,0.769167,322.188,1.66E-05
4593,258.296,57023.4,0.769085,322.184,1.66E-05
4594,258.289,57015.9,0.769003,322.18,0.000016592
4595,258.282,57008.3,0.76892,322.176,1.66E-05
4596,258.276,57000.8,0.768838,322.171,1.66E-05
4597,258.269,56993.2,0.768756,322.167,0.000016591
4598,258.263,56985.7,0.768673,322.163,1.66E-05
4599,258.256,56978.2,0.768591,322.159,1.66E-05
4600,258.25,56970.6,0.768509,322.155,0.00001659
4601,258.243,56963.1,0.768426,322.151,1.66E-05
4602,258.237,56955.6,0.768344,322.147,1.66E-05
4603,258.231,56948,0.768262,322.143,1.66E-05
4604,258.224,56940.5,0.768179,322.139,1.66E-05
4605,258.217,56933,0.768097,322.135,1.66E-05
4606,258.211,56925.4,0.768015,322.131,1.66E-05
4607,258.204,56917.9,0.767933,322.127,1.66E-05
4608,258.198,56910.4,0.76785,322.123,1.66E-05
4609,258.191,56902.8,0.767768,322.119,1.66E-05
4610,258.185,56895.3,0.767686,322.115,1.66E-05
4611,258.178,56887.8,0.767604,322.111,1.66E-05
4612,258.172,56880.2,0.767521,322.107,1.66E-05
4613,258.165,56872.7,0.767439,322.103,1.66E-05
4614,258.159,56865.2,0.767357,322.098,1.66E-05
4615,258.152,56857.7,0.767275,322.094,1.66E-05
4616,258.146,56850.1,0.767192,322.09,1.66E-05
4617,258.139,56842.6,0.76711,322.086,1.66E-05
4618,258.133,56835.1,0.767028,322.082,1.66E-05
4619,258.126,56827.6,0.766946,322.078,1.66E-05
4620,258.12,56820.1,0.766864,322.074,1.66E-05
4621,258.113,56812.5,0.766781,322.07,1.66E-05
4622,258.107,56805,0.766699,322.066,1.66E-05
4623,258.1,56797.5,0.766617,322.062,1.66E-05
4624,258.094,56790,0.766535,322.058,1.66E-05
4625,258.087,56782.5,0.766453,322.054,1.66E-05
4626,258.081,56775,0.766371,322.05,1.66E-05
4627,258.075,56767.4,0.766288,322.046,1.66E-05
4628,258.068,56759.9,0.766206,322.042,1.66E-05
4629,258.061,56752.4,0.766124,322.038,1.66E-05
4630,258.055,56744.9,0.766042,322.034,1.66E-05
4631,258.048,56737.4,0.76596,322.03,1.66E-05
4632,258.042,56729.9,0.765878,322.025,0.000016579
4633,258.035,56722.4,0.765796,322.021,1.66E-05
4634,258.029,56714.9,0.765714,322.017,1.66E-05
4635,258.022,56707.3,0.765632,322.013,0.000016578
4636,258.016,56699.8,0.765549,322.009,1.66E-05
4637,258.01,56692.3,0.765467,322.005,1.66E-05
4638,258.003,56684.8,0.765385,322.001,0.000016577
4639,257.996,56677.3,0.765303,321.997,1.66E-05
4640,257.99,56669.8,0.765221,321.993,1.66E-05
4641,257.983,56662.3,0.765139,321.989,0.000016576
4642,257.977,56654.8,0.765057,321.985,1.66E-05
4643,257.97,56647.3,0.764975,321.981,1.66E-05
4644,257.964,56639.8,0.764893,321.977,1.66E-05
4645,257.957,56632.3,0.764811,321.973,1.66E-05
4646,257.951,56624.8,0.764729,321.969,1.66E-05
4647,257.945,56617.3,0.764647,321.965,1.66E-05
4648,257.938,56609.8,0.764565,321.961,1.66E-05
4649,257.931,56602.3,0.764483,321.957,1.66E-05
4650,257.925,56594.8,0.764401,321.952,1.66E-05
4651,257.918,56587.3,0.764319,321.948,1.66E-05
4652,257.912,56579.8,0.764237,321.944,1.66E-05
4653,257.905,56572.3,0.764155,321.94,1.66E-05
4654,257.899,56564.8,0.764073,321.936,1.66E-05
4655,257.892,56557.3,0.763991,321.932,1.66E-05
4656,257.886,56549.8,0.763909,321.928,1.66E-05
4657,257.88,56542.4,0.763827,321.924,1.66E-05
4658,257.873,56534.9,0.763745,321.92,1.66E-05
4659,257.866,56527.4,0.763663,321.916,1.66E-05
4660,257.86,56519.9,0.763582,321.912,1.66E-05
4661,257.853,56512.4,0.7635,321.908,1.66E-05
4662,257.847,56504.9,0.763418,321.904,1.66E-05
4663,257.84,56497.4,0.763336,321.9,1.66E-05
4664,257.834,56489.9,0.763254,321.896,1.66E-05
4665,257.827,56482.5,0.763172,321.892,1.66E-05
4666,257.821,56475,0.76309,321.888,1.66E-05
4667,257.814,56467.5,0.763008,321.884,1.66E-05
4668,257.808,56460,0.762926,321.879,1.66E-05
4669,257.801,56452.5,0.762845,321.875,1.66E-05
4670,257.795,56445,0.762763,321.871,1.66E-05
4671,257.788,56437.6,0.762681,321.867,1.66E-05
4672,257.782,56430.1,0.762599,321.863,1.66E-05
4673,257.775,56422.6,0.762517,321.859,0.000016565
4674,257.769,56415.1,0.762435,321.855,1.66E-05
4675,257.762,56407.7,0.762354,321.851,1.66E-05
4676,257.756,56400.2,0.762272,321.847,0.000016564
4677,257.749,56392.7,0.76219,321.843,1.66E-05
4678,257.743,56385.2,0.762108,321.839,1.66E-05
4679,257.736,56377.8,0.762026,321.835,0.000016563
4680,257.73,56370.3,0.761945,321.831,1.66E-05
4681,257.724,56362.8,0.761863,321.827,1.66E-05
4682,257.717,56355.3,0.761781,321.823,0.000016562
4683,257.71,56347.9,0.761699,321.819,1.66E-05
4684,257.704,56340.4,0.761617,321.815,1.66E-05
4685,257.697,56332.9,0.761536,321.81,1.66E-05
4686,257.691,56325.5,0.761454,321.806,1.66E-05
4687,257.684,56318,0.761372,321.802,1.66E-05
4688,257.678,56310.5,0.76129,321.798,1.66E-05
4689,257.671,56303.1,0.761209,321.794,1.66E-05
4690,257.665,56295.6,0.761127,321.79,1.66E-05
4691,257.659,56288.1,0.761045,321.786,1.66E-05
4692,257.652,56280.7,0.760964,321.782,1.66E-05
4693,257.645,56273.2,0.760882,321.778,1.66E-05
4694,257.639,56265.8,0.7608,321.774,1.66E-05
4695,257.632,56258.3,0.760719,321.77,1.66E-05
4696,257.626,56250.8,0.760637,321.766,1.66E-05
4697,257.619,56243.4,0.760555,321.762,1.66E-05
4698,257.613,56235.9,0.760474,321.758,1.66E-05
4699,257.606,56228.5,0.760392,321.754,1.66E-05
4700,257.6,56221,0.76031,321.75,1.66E-05
4701,257.593,56213.5,0.760229,321.746,1.66E-05
4702,257.587,56206.1,0.760147,321.741,1.66E-05
4703,257.58,56198.6,0.760065,321.737,1.66E-05
4704,257.574,56191.2,0.759984,321.733,1.66E-05
4705,257.567,56183.7,0.759902,321.729,1.66E-05
4706,257.561,56176.3,0.75982,321.725,1.66E-05
4707,257.554,56168.8,0.759739,321.721,1.66E-05
4708,257.548,56161.4,0.759657,321.717,1.66E-05
4709,257.541,56153.9,0.759576,321.713,1.66E-05
4710,257.535,56146.5,0.759494,321.709,1.66E-05
4711,257.529,56139,0.759412,321.705,1.66E-05
4712,257.522,56131.6,0.759331,321.701,1.66E-05
4713,257.515,56124.1,0.759249,321.697,1.66E-05
4714,257.509,56116.7,0.759168,321.693,0.000016551
4715,257.502,56109.3,0.759086,321.689,1.66E-05
4716,257.496,56101.8,0.759005,321.685,1.66E-05
4717,257.489,56094.4,0.758923,321.681,0.00001655
4718,257.483,56086.9,0.758842,321.677,1.65E-05
4719,257.476,56079.5,0.75876,321.672,1.65E-05
4720,257.47,56072,0.758679,321.668,0.000016549
4721,257.463,56064.6,0.758597,321.664,1.65E-05
4722,257.457,56057.2,0.758516,321.66,1.65E-05
4723,257.45,56049.7,0.758434,321.656,0.000016548
4724,257.444,56042.3,0.758353,321.652,1.65E-05
4725,257.438,56034.9,0.758271,321.648,1.65E-05
4726,257.431,56027.4,0.75819,321.644,1.65E-05
4727,257.424,56020,0.758108,321.64,1.65E-05
4728,257.418,56012.5,0.758027,321.636,1.65E-05
4729,257.411,56005.1,0.757945,321.632,1.65E-05
4730,257.405,55997.7,0.757864,321.628,1.65E-05
4731,257.398,55990.2,0.757782,321.624,1.65E-05
4732,257.392,55982.8,0.757701,321.62,1.65E-05
4733,257.385,55975.4,0.757619,321.616,1.65E-05
4734,257.379,55968,0.757538,321.612,1.65E-05
4735,257.373,55960.5,0.757457,321.607,1.65E-05
4736,257.366,55953.1,0.757375,321.603,1.65E-05
4737,257.359,55945.7,0.757294,321.599,1.65E-05
4738,257.353,55938.2,0.757212,321.595,1.65E-05
4739,257.346,55930.8,0.757131,321.591,1.65E-05
4740,257.34,55923.4,0.75705,321.587,1.65E-05
4741,257.333,55916,0.756968,321.583,1.65E-05
4742,257.327,55908.6,0.756887,321.579,1.65E-05
4743,257.32,55901.1,0.756806,321.575,1.65E-05
4744,257.314,55893.7,0.756724,321.571,1.65E-05
4745,257.308,55886.3,0.756643,321.567,1.65E-05
4746,257.301,55878.9,0.756561,321.563,1.65E-05
4747,257.294,55871.4,0.75648,321.559,1.65E-05
4748,257.288,55864,0.756399,321.555,1.65E-05
4749,257.281,55856.6,0.756317,321.551,1.65E-05
4750,257.275,55849.2,0.756236,321.547,1.65E-05
4751,257.268,55841.8,0.756155,321.542,1.65E-05
4752,257.262,55834.4,0.756074,321.538,0.000016538
4753,257.255,55827,0.755992,321.534,1.65E-05
4754,257.249,55819.5,0.755911,321.53,1.65E-05
4755,257.242,55812.1,0.75583,321.526,0.000016537
4756,257.236,55804.7,0.755748,321.522,1.65E-05
4757,257.229,55797.3,0.755667,321.518,1.65E-05
4758,257.223,55789.9,0.755586,321.514,0.000016536
4759,257.216,55782.5,0.755505,321.51,1.65E-05
4760,257.21,55775.1,0.755423,321.506,1.65E-05
4761,257.203,55767.7,0.755342,321.502,0.000016535
4762,257.197,55760.3,0.755261,321.498,1.65E-05
4763,257.19,55752.9,0.75518,321.494,1.65E-05
4764,257.184,55745.4,0.755098,321.49,1.65E-05
4765,257.177,55738,0.755017,321.486,1.65E-05
4766,257.171,55730.6,0.754936,321.482,1.65E-05
4767,257.164,55723.2,0.754855,321.477,1.65E-05
4768,257.158,55715.8,0.754774,321.473,1.65E-05
4769,257.151,55708.4,0.754692,321.469,1.65E-05
4770,257.145,55701,0.754611,321.465,1.65E-05
4771,257.138,55693.6,0.75453,321.461,1.65E-05
4772,257.132,55686.2,0.754449,321.457,1.65E-05
4773,257.125,55678.8,0.754368,321.453,1.65E-05
4774,257.119,55671.4,0.754287,321.449,1.65E-05
4775,257.112,55664,0.754205,321.445,1.65E-05
4776,257.106,55656.6,0.754124,321.441,1.65E-05
4777,257.099,55649.3,0.754043,321.437,1.65E-05
4778,257.093,55641.9,0.753962,321.433,1.65E-05
4779,257.087,55634.5,0.753881,321.429,1.65E-05
4780,257.08,55627.1,0.7538,321.425,1.65E-05
4781,257.073,55619.7,0.753719,321.421,1.65E-05
4782,257.067,55612.3,0.753638,321.417,1.65E-05
4783,257.06,55604.9,0.753556,321.412,1.65E-05
4784,257.054,55597.5,0.753475,321.408,1.65E-05
4785,257.047,55590.1,0.753394,321.404,1.65E-05
4786,257.041,55582.7,0.753313,321.4,1.65E-05
4787,257.034,55575.3,0.753232,321.396,1.65E-05
4788,257.028,55568,0.753151,321.392,1.65E-05
4789,257.022,55560.6,0.75307,321.388,1.65E-05
4790,257.015,55553.2,0.752989,321.384,0.000016525
4791,257.008,55545.8,0.752908,321.38,1.65E-05
4792,257.002,55538.4,0.752827,321.376,1.65E-05
4793,256.995,55531,0.752746,321.372,0.000016524
4794,256.989,55523.7,0.752665,321.368,1.65E-05
4795,256.982,55516.3,0.752584,321.364,1.65E-05
4796,256.976,55508.9,0.752503,321.36,0.000016523
4797,256.969,55501.5,0.752422,321.356,1.65E-05
4798,256.963,55494.1,0.752341,321.352,1.65E-05
4799,256.957,55486.8,0.75226,321.347,0.000016522
4800,256.95,55479.4,0.752179,321.343,1.65E-05
4801,256.943,55472,0.752098,321.339,1.65E-05
4802,256.937,55464.6,0.752017,321.335,1.65E-05
4803,256.93,55457.3,0.751936,321.331,1.65E-05
4804,256.924,55449.9,0.751855,321.327,1.65E-05
4805,256.917,55442.5,0.751774,321.323,1.65E-05
4806,256.911,55435.1,0.751693,321.319,1.65E-05
4807,256.904,55427.8,0.751612,321.315,1.65E-05
4808,256.898,55420.4,0.751531,321.311,1.65E-05
4809,256.891,55413,0.75145,321.307,1.65E-05
4810,256.885,55405.7,0.751369,321.303,1.65E-05
4811,256.878,55398.3,0.751288,321.299,1.65E-05
4812,256.872,55390.9,0.751208,321.295,1.65E-05
4813,256.865,55383.6,0.751127,321.291,1.65E-05
4814,256.859,55376.2,0.751046,321.286,1.65E-05
4815,256.852,55368.8,0.750965,321.282,1.65E-05
4816,256.846,55361.5,0.750884,321.278,1.65E-05
4817,256.839,55354.1,0.750803,321.274,1.65E-05
4818,256.833,55346.7,0.750722,321.27,1.65E-05
4819,256.826,55339.4,0.750641,321.266,1.65E-05
4820,256.82,55332,0.750561,321.262,1.65E-05
4821,256.813,55324.7,0.75048,321.258,1.65E-05
4822,256.807,55317.3,0.750399,321.254,1.65E-05
4823,256.8,55309.9,0.750318,321.25,1.65E-05
4824,256.794,55302.6,0.750237,321.246,1.65E-05
4825,256.787,55295.2,0.750156,321.242,1.65E-05
4826,256.781,55287.9,0.750076,321.238,1.65E-05
4827,256.774,55280.5,0.749995,321.234,1.65E-05
4828,256.768,55273.2,0.749914,321.23,0.000016512
4829,256.761,55265.8,0.749833,321.226,1.65E-05
4830,256.755,55258.5,0.749752,321.221,1.65E-05
4831,256.748,55251.1,0.749672,321.217,0.000016511
4832,256.742,55243.7,0.749591,321.213,1.65E-05
4833,256.736,55236.4,0.74951,321.209,1.65E-05
4834,256.729,55229,0.749429,321.205,0.00001651
4835,256.722,55221.7,0.749349,321.201,1.65E-05
4836,256.716,55214.4,0.749268,321.197,1.65E-05
4837,256.709,55207,0.749187,321.193,0.000016509
4838,256.703,55199.7,0.749106,321.189,1.65E-05
4839,256.696,55192.3,0.749026,321.185,1.65E-05
4840,256.69,55185,0.748945,321.181,1.65E-05
4841,256.683,55177.6,0.748864,321.177,1.65E-05
4842,256.677,55170.3,0.748784,321.173,1.65E-05
4843,256.671,55162.9,0.748703,321.169,1.65E-05
4844,256.664,55155.6,0.748622,321.165,1.65E-05
4845,256.657,55148.3,0.748542,321.16,1.65E-05
4846,256.651,55140.9,0.748461,321.156,1.65E-05
4847,256.644,55133.6,0.74838,321.152,1.65E-05
4848,256.638,55126.2,0.7483,321.148,1.65E-05
4849,256.631,55118.9,0.748219,321.144,1.65E-05
4850,256.625,55111.6,0.748138,321.14,1.65E-05
4851,256.618,55104.2,0.748058,321.136,1.65E-05
4852,256.612,55096.9,0.747977,321.132,1.65E-05
4853,256.606,55089.6,0.747896,321.128,1.65E-05
4854,256.599,55082.2,0.747816,321.124,1.65E-05
4855,256.592,55074.9,0.747735,321.12,1.65E-05
4856,256.586,55067.6,0.747654,321.116,1.65E-05
4857,256.579,55060.2,0.747574,321.112,1.65E-05
4858,256.573,55052.9,0.747493,321.108,1.65E-05
4859,256.566,55045.6,0.747413,321.103,1.65E-05
4860,256.56,55038.2,0.747332,321.099,1.65E-05
4861,256.553,55030.9,0.747252,321.095,1.65E-05
4862,256.547,55023.6,0.747171,321.091,1.65E-05
4863,256.54,55016.2,0.74709,321.087,1.65E-05
4864,256.534,55008.9,0.74701,321.083,1.65E-05
4865,256.527,55001.6,0.746929,321.079,1.65E-05
4866,256.521,54994.3,0.746849,321.075,0.000016499
4867,256.514,54987,0.746768,321.071,1.65E-05
4868,256.508,54979.6,0.746688,321.067,1.65E-05
4869,256.501,54972.3,0.746607,321.063,0.000016498
4870,256.495,54965,0.746527,321.059,1.65E-05
4871,256.488,54957.7,0.746446,321.055,1.65E-05
4872,256.482,54950.3,0.746366,321.051,0.000016497
4873,256.475,54943,0.746285,321.047,1.65E-05
4874,256.469,54935.7,0.746205,321.042,1.65E-05
4875,256.462,54928.4,0.746124,321.038,0.000016496
4876,256.456,54921.1,0.746044,321.034,1.65E-05
4877,256.45,54913.8,0.745963,321.03,1.65E-05
